"","name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvede1","prtvede2","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtclede","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnade","rlgblge","rlgdnme","rlgdeade","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipd","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncntc","mocntr","mbrncntc","admdw","vteurmmb","evpdemp","pdempyr","lvpntyr","evlvptn","lvptnyr","evmar","maryr","bthcld","nbthcld","fcldbrn","ycldbyr","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tygrtr","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","eisced","edulvlb","edubde1","eduade2","eduade3","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","icwhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edupbde1","edupade2","edupade3","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","eiscedf","edulvlfb","edufbde1","edufade2","edufade3","emprf14","occf14b","eiscedm","edulvlmb","edumbde1","edumade2","edumade3","emprm14","occm14b","atncrse","anctry1","anctry2","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grspnum","grsplet","netinum","netilet","grspfr","netifr","frlgrsp","frlneti","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm"
"1234","ESS9e03_1",9,3.1,"17.02.2021",36221,"DE",0.99946624,1.0877867,3.037345,3.3039832,0.00012220745,342,5869,0,5,5,3,5,2,4,2,2,2,2,2,5,5,2,2,5,1,1,5,1,2,2,1,2,1,2,2,2,2,66,6,4,10,7,0,4,6,5,2,1,5,1,10,2,2,2,5,7,5,8,6,2,1,2,3,2,2,8,5,1,2,2,6,66,6666,7,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",2,"DE",3,1,1,1954,1957,1,1957,1,1961,1,1,1965,6666,0,6666,6,1,16,30,65,20,20,25,65,20,16,17,20,65,25,40,65,3,5,5,3,3,10,1,2,6,6,6,6,6,6,6,6,1939,79,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,1,2,5,5,1,3,3,322,3,0,6,10,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2003,2,0,6,7,2,66666,10,77,9,1,9,97,6,9111,2,2,6,6,3,4,1,3,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,5,520,1,0,10,1,6,3,322,1,0,6,3,66,2,11070,555555,"DE7",1,4,3,2,10,8,10,8,2,2,666666666,66,1050,66,6,0,666666666,666666666,-2,8,8,2,3,4,2,2,1,2,2,2,3,3,3,4,3,5,2,5,2,6,5,1,2,2,2,2,5,2,6,3,5,2,1,4,4,13,9,2018,12,4,13,9,2018,13,38,94
"1235","ESS9e03_1",9,3.1,"17.02.2021",36224,"DE",0.99946624,0.8410545,3.037345,2.5545726,0.00012220745,302,5789,120,1,6666,0,2,5,2,2,1,2,2,4,7,8,5,5,6,6,1,2,3,2,2,2,2,2,2,2,2,1,3,3,3,5,6,1,6,6,7,2,2,4,3,8,2,3,3,7,6,5,8,5,4,2,2,4,4,2,10,7,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,1,1,1976,1980,1,1984,2,6666,1,1,1981,6666,1,2007,6,1,14,40,70,19,22,22,60,14,14,20,14,30,30,40,65,3,3,3,4,3,10,2,2,1,6,6,6,6,6,6,6,1959,59,1942,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,2,66,1,1,4,3,322,3,0,6,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2016,1,66666,1,3,1,7,9,0,40,1,5,87,4,5120,2,1,1,1,2,4,88,3,5,3,322,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,3,322,3,0,6,1,6,3,322,3,0,6,1,6,2,11070,11078,"DED",1,4,3,2,9,9,9,5,3,2,666666666,66,888888888,88,6,8,666666666,2000,-2,2,-3,3,3,3,1,1,1,3,2,2,4,2,2,4,5,5,1,2,1,2,2,2,3,2,2,2,4,2,4,2,2,2,2,2,2,13,11,2018,10,6,13,11,2018,10,55,49
"1236","ESS9e03_1",9,3.1,"17.02.2021",36284,"DE",0.99946624,1.029105,3.037345,3.1257467,0.00012220745,324,5832,45,5,60,5,2,2,2,1,3,2,3,6,4,6,3,5,6,6,2,66,66,2,2,2,2,2,2,2,2,1,3,3,4,10,7,4,6,5,6,1,1,5,1,10,1,1,1,6,6,5,8,4,4,3,2,1,1,3,8,7,2,66,6666,2,66,6666,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,8,"6666",1,"6666",2,1,1,1970,1980,1,1978,1,1978,1,2,1979,1995,1,2013,6,1,19,35,65,20,25,28,65,18,17,17,20,64,30,40,65,5,5,5,1,2,5,1,1,6,6,6,6,6,6,6,6,1955,63,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,1,1,4,4,1,4,3,322,3,0,6,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,4,10,0,39,1,40,35,4,2320,2,2,6,6,1,1,8,1,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,3,322,8888,0,6,1,6,88,8888,8888,0,8888,1,8,1,11070,11078,"DEF",1,3,3,2,10,10,8,8,1,2,3500,66,2200,66,0,0,666666666,666666666,0,0,0,0,4,3,3,1,2,3,1,1,2,2,5,5,1,5,1,3,6,3,6,1,4,3,3,2,2,2,5,5,5,1,2,6,3,21,10,2018,17,13,21,10,2018,19,34,141
"1237","ESS9e03_1",9,3.1,"17.02.2021",36296,"DE",0.99946624,1.275009,3.037345,3.872642,0.00012220745,319,5823,30,5,90,7,7,6,3,2,4,2,2,4,6,7,3,3,5,5,1,88,88,2,2,2,2,2,2,1,2,1,4,2,5,8,7,5,7,4,4,3,2,5,2,8,1,1,1,7,8,7,7,5,3,1,2,3,3,3,6,8,2,66,6666,2,66,6666,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,2,"RS",1,"6666",2,1,1,2004,2005,1,2005,2,6666,1,1,2017,6666,66,6666,6,1,22,35,60,25,27,27,111,17,17,18,18,111,30,42,65,3,5,5,3,3,5,3,2,1,2,6,6,6,6,6,6,1985,33,1983,2017,6666,6666,6666,6666,6666,6666,1,2,66,66,66,66,66,66,3,6,2,6,6,6,1,5,423,6,0,3,23,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,2016,1,66666,2,5,1,1,4,3,8,1,8,86,2,3221,2,2,6,6,3,1,88,2,1,5,423,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3221,1,35,3,322,3,0,7,1,3,5,520,3,0,5,1,5,2,11070,14110,"DEA",1,2,2,2,8,9,4,4,1,2,3800,66,2400,66,0,0,666666666,666666666,0,0,-2,2,3,3,3,3,1,4,2,2,3,4,4,4,3,4,4,3,4,3,5,3,4,4,4,3,4,5,5,5,5,3,3,3,5,20,12,2018,15,18,20,12,2018,16,22,64
"1238","ESS9e03_1",9,3.1,"17.02.2021",36413,"DE",0.99946624,1.0864748,3.037345,3.2999985,0.00012220745,328,5840,30,5,300,4,8,7,2,3,3,3,4,9,9,9,5,6,9,7,1,2,5,2,2,1,2,2,2,1,2,1,5,2,4,7,7,4,9,7,5,2,2,4,2,4,2,2,3,5,5,7,6,6,4,4,2,2,2,3,10,9,2,66,6666,2,66,6666,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",2,"HU",1,1,1,2018,2015,2,6666,2,6666,2,66,6666,6666,66,6666,6,2,25,30,60,23,29,31,60,17,21,27,24,59,25,40,69,3,3,3,3,2,3,1,1,6,6,6,6,6,6,6,6,1995,23,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,2,2,6,6,2,3,4,313,6,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,66,2,1,6,6666,1,66666,3,8,2,66666,88,88,42,1,42,84,1,3355,2,2,6,6,1,1,2,2,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,5,520,6,0,10,4,66,5,423,6,0,7,1,3,2,11070,555555,"DEA",1,4,3,4,10,10,9,7,1,2,1300,66,1200,66,0,0,666666666,666666666,0,0,-3,3,4,3,3,3,2,2,2,1,4,2,1,2,2,3,1,2,5,3,5,2,4,2,2,3,2,1,4,3,3,1,3,4,3,14,12,2018,13,28,14,12,2018,14,59,91
"1239","ESS9e03_1",9,3.1,"17.02.2021",36419,"DE",0.99946624,0.5333567,3.037345,1.6199883,0.00012220745,320,5825,90,5,240,5,6,5,1,3,4,3,3,5,5,7,4,4,5,5,1,2,2,2,2,2,2,2,2,2,2,1,4,2,3,10,9,2,7,8,8,2,1,5,2,10,2,2,3,10,10,6,8,6,4,8,2,2,2,3,10,10,2,66,6666,2,66,6666,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",1,1,1,1988,1983,1,1983,1,1994,1,1,1997,6666,0,6666,6,2,0,45,70,20,30,30,65,16,18,18,25,40,30,50,70,3,3,3,3,3,8,2,1,2,6,6,6,6,6,6,6,1959,59,1955,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,1,1,66,1,1,3,7,720,6,8,0,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,10,6,40,1,40,61,4,2411,2,2,6,6,3,1,6,1,1,3,322,4,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,5,520,4,0,10,1,5,2,212,3,0,0,1,8,2,11070,555555,"DEA",1,3,5,3,8,5,5,5,1,2,5500,66,3200,66,0,0,666666666,666666666,0,8,8,-2,3,3,4,4,2,3,3,2,2,2,3,4,1,4,3,5,3,4,5,2,1,3,3,3,4,4,5,3,4,1,1,5,5,14,10,2018,11,3,14,10,2018,12,12,69
"1240","ESS9e03_1",9,3.1,"17.02.2021",36435,"DE",0.99946624,0.6157202,3.037345,1.8701546,0.00012220745,339,5863,150,5,210,5,5,6,1,1,4,1,4,2,3,7,0,1,0,5,3,66,66,1,1,1,1,1,1,1,1,1,3,2,2,6,5,0,3,1,3,1,1,5,2,0,2,2,3,6,9,7,8,6,4,4,2,2,2,2,9,2,1,3,3,6,66,6666,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"GR",2,"TR",1975,"GRC","000",2,2,"TR",2,"TR",1,2,1,1976,1974,1,1974,1,1974,1,1,1978,6666,1,2003,6,2,21,40,70,23,26,27,60,888,0,0,18,50,25,50,60,3,3,3,3,3,5,2,1,2,6,6,6,6,6,6,6,1956,63,1955,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,3,6,1,4,4,1,1,5,510,4,1,7,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,10,5,38,1,38,49,1,8331,2,2,6,6,1,1,4,2,1,3,322,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,2,212,3,0,0,1,5,2,212,3,0,0,1,8,2,13030,555555,"DE7",1,2,2,1,10,10,5,5,1,2,3000,66,1900,66,1,1,4000,2500,1,-2,-3,-4,4,4,4,3,4,1,1,1,3,4,4,2,2,4,2,5,2,1,5,2,2,1,3,2,3,4,5,4,4,2,1,1,1,19,2,2019,8,56,19,2,2019,9,53,57
"1241","ESS9e03_1",9,3.1,"17.02.2021",36437,"DE",0.99946624,1.0794106,3.037345,3.278542,0.00012220745,338,5860,60,5,360,2,3,3,1,1,2,3,3,5,5,8,5,5,5,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,7,8,2,8,7,7,2,2,2,3,8,1,2,2,7,8,5,5,2,1,1,2,2,3,3,7,7,1,1,1,6,66,6666,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",2,1,1,1964,1977,1,1977,1,1977,1,2,1979,1981,2,2015,6,1,20,45,70,20,22,22,60,17,17,18,20,0,25,45,0,3,3,3,3,3,2,2,1,2,6,6,6,6,6,6,6,1948,71,1951,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,2,66,1,2,4,3,322,3,0,7,13,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1995,1,66666,1,4,1,6,3,4,40,1,50,69,4,3313,2,1,1,2,3,4,6,1,4,3,322,4,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,3,321,3,0,8,1,5,3,322,3,0,6,3,66,2,11070,555555,"DEA",1,4,3,3,9,88,9,6,2,2,666666666,66,1400,66,6,1,666666666,888888888,0,8,2,4,4,3,2,3,2,4,2,2,4,2,2,2,3,3,2,2,1,2,4,2,2,3,2,2,2,2,5,2,2,2,2,2,3,8,2,2019,14,5,8,2,2019,15,8,63
"1242","ESS9e03_1",9,3.1,"17.02.2021",36452,"DE",0.99946624,0.48340285,3.037345,1.4682611,0.00012220745,293,5771,45,5,60,7,7,8,1,2,3,2,5,5,7,8,3,2,2,5,1,4,1,1,1,1,2,2,2,2,2,2,66,6,6,8,7,2,7,4,4,4,2,5,1,4,2,2,3,7,5,6,8,5,4,2,2,1,2,3,8,7,1,1,1,6,66,6666,5,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,2,"CZ",1,"6666",3,1,1,1970,1976,1,1977,1,1977,1,2,1979,1981,2,2011,6,1,20,40,65,20,25,30,111,16,16,16,18,0,30,45,65,4,4,4,2,3,6,2,1,2,6,6,6,6,6,6,6,1955,64,1954,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,2,66,1,1,4,5,520,4,0,10,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,35,6,3,1,35,10,10,666,2,60,18,4,1120,2,2,6,6,3,2,10,1,2,3,322,4,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,3,322,3,0,6,2,6,2,212,3,0,0,1,7,2,11078,11070,"DE2",1,4,3,4,7,8,6,6,1,3,200000,66,100000,66,0,-2,666666666,150000,0,0,0,0,4,3,1,2,1,5,2,2,4,2,2,2,4,5,4,5,4,5,5,3,2,5,1,3,5,3,5,5,5,1,1,4,5,10,1,2019,18,11,10,1,2019,19,13,62
"1243","ESS9e03_1",9,3.1,"17.02.2021",36467,"DE",0.99946624,2.882577,3.037345,8.755381,0.00012220745,333,5852,120,5,210,5,6,6,1,3,3,2,3,6,5,5,3,3,3,1,2,66,66,2,2,2,2,2,2,1,2,1,1,3,5,6,4,5,6,4,7,2,2,3,3,6,2,3,2,4,6,5,6,4,2,2,2,2,3,3,5,5,1,6,6,6,66,6666,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"TUR","GER",2,2,"TR",1,"6666",2,2,1,1998,2000,1,2000,1,1999,1,4,2001,2016,0,6666,6,2,30,48,70,24,26,30,65,17,19,20,28,35,40,40,65,3,2,3,4,3,6,6,2,1,2,1,2,2,6,6,6,1981,38,1981,2001,2004,2008,2016,6666,6666,6666,1,2,2,2,2,66,66,66,1,2,1,66,1,6,3,2,212,3,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,1,2018,1,66666,1,1,2,66666,7,7,30,1,35,81,4,9100,2,1,2,1,3,1,5,2,5,3,322,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,66,2,66666,6,666,3,322,3,0,6,1,6,2,212,3,0,0,3,66,1,23000,11070,"DEA",1,3,3,2,9,6,9,4,3,2,666666666,66,2500,66,6,0,666666666,666666666,-2,-2,-2,-3,4,4,3,3,3,2,2,2,2,2,2,3,4,5,2,2,1,2,2,1,2,3,2,2,2,2,5,4,4,2,3,2,5,22,1,2019,18,23,22,1,2019,19,18,55
"1244","ESS9e03_1",9,3.1,"17.02.2021",36468,"DE",0.99946624,0.9954758,3.037345,3.0236034,0.00012220745,307,5808,90,5,180,5,7,2,2,8,1,8,1,5,8,8,1,1,5,8,3,66,66,2,2,2,2,2,2,2,2,2,66,6,6,8,8,5,8,5,10,2,1,5,2,0,2,2,2,7,7,7,7,3,1,2,2,3,2,3,8,5,2,66,6666,1,6,6,0,7,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,"SY",2,"SY",2013,"GER","000",1,2,"SY",2,"SY",1,65,1,1995,2003,2,6666,2,6666,1,2,2016,2017,66,6666,6,1,21,40,50,20,29,22,40,18,16,16,13,40,0,40,45,1,3,4,2,3,1,4,1,2,1,1,6,6,6,6,6,1981,37,1991,2016,2017,6666,6666,6666,6666,6666,1,2,2,66,66,66,66,66,3,6,2,6,6,6,3,3,322,5555,0,6,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,10,10,666,2,18,96,5,5141,1,1,2,2,3,2,3,2,2,5,423,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,88,8888,8888,8888,8888,1,8,88,8888,8888,8888,8888,3,66,2,21190,555555,"DE9",1,8,1,1,0,0,7,0,1,2,450,66,450,66,-3,-3,1600,1200,-3,4,0,4,3,3,2,2,2,1,1,4,3,3,4,4,2,2,2,2,2,3,3,3,2,1,2,1,2,3,3,1,1,1,4,4,3,10,9,2018,12,35,10,9,2018,14,6,91
"1245","ESS9e03_1",9,3.1,"17.02.2021",36490,"DE",0.99946624,2.051848,3.037345,6.2321696,0.00012220745,308,5801,80,1,6666,10,10,10,2,4,5,4,4,10,10,10,10,5,88,88,1,1,2,2,2,2,2,2,2,2,2,2,66,6,5,10,10,5,88,5,10,2,2,8,7,10,2,2,2,10,10,10,10,7,1,1,2,2,2,3,10,5,2,66,6666,2,66,6666,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,88,7,6666,1961,1,1960,1,1960,1,3,1961,1975,2,2000,2,2,18,43,69,888,0,888,888,16,888,777,888,777,777,777,25,4,3,3,4,4,10,1,2,6,6,6,6,6,6,6,6,1941,77,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,2,1,5,5,1,4,2,213,4,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1989,1,66666,2,2,2,66666,10,10,40,1,40,81,88,9613,2,1,1,2,2,4,1,1,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,3,322,3,0,6,1,7,88,8888,8888,0,0,3,66,2,11070,555555,"DEE",1,3,3,2,0,0,0,10,2,2,666666666,66,1000,66,6,0,666666666,666666666,0,4,0,4,2,3,1,1,1,5,4,5,5,3,2,3,6,5,6,6,6,6,6,6,6,6,6,6,2,2,6,3,4,4,1,2,1,18,9,2018,17,50,18,9,2018,19,6,76
"1246","ESS9e03_1",9,3.1,"17.02.2021",36493,"DE",0.99946624,0.67560714,3.037345,2.0520518,0.00012220745,333,5851,120,5,60,3,4,5,1,3,4,3,4,8,9,10,6,5,8,9,1,2,2,1,1,1,2,2,2,1,2,1,2,2,4,9,4,5,8,3,7,2,1,5,2,5,1,2,2,7,7,6,8,5,4,2,2,2,3,2,7,6,2,66,6666,1,2,2,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",2,1,1,1960,1965,1,1967,1,1967,1,2,1973,1975,4,1995,2,2,21,35,65,24,25,27,65,18,16,19,16,55,30,55,70,3,3,2,5,2,2,1,2,6,6,6,6,6,6,6,6,1941,78,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,1,1,4,4,1,3,7,720,6,8,7,21,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1960,1,66666,1,3,1,75,10,7,40,1,52,85,2,1345,2,2,6,6,2,4,6,1,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,3,322,3,0,6,1,6,2,212,3,0,0,3,66,2,11070,11078,"DEA",1,2,3,2,10,8,7,7,2,2,666666666,66,3100,66,6,0,666666666,666666666,0,3,-4,3,4,3,2,3,3,3,1,1,5,4,3,5,4,5,2,2,2,4,6,1,5,3,1,2,1,2,6,3,1,1,1,3,4,22,1,2019,15,14,22,1,2019,16,17,63
"1247","ESS9e03_1",9,3.1,"17.02.2021",36505,"DE",0.99946624,0.7780817,3.037345,2.3633025,0.00012220745,295,5775,30,5,60,5,5,7,2,2,1,2,2,3,3,5,3,3,2,2,1,6,6,2,2,2,2,2,2,2,2,2,66,6,7,8,4,2,2,2,4,4,2,3,4,3,3,4,3,3,3,2,7,4,4,4,2,3,2,3,10,2,1,2,2,6,66,6666,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,2,1,1960,1960,1,1965,1,1965,1,2,1965,1968,3,1991,2,1,16,45,75,21,21,30,65,21,21,21,21,64,21,40,65,3,3,2,4,3,5,2,2,1,6,6,6,6,6,6,6,1944,74,1944,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,2,66,1,1,1,6,610,4,5,10,14,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,2004,1,66666,1,3,2,66666,10,2,40,1,45,71,3,2142,2,2,6,6,2,4,7,1,4,6,610,4,5,6,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,66666,6,666,3,322,1,0,6,4,66,1,113,1,0,0,4,66,2,11070,555555,"DE4",1,3,2,2,9,0,9,3,2,2,666666666,66,1000,66,6,0,666666666,666666666,-2,0,-3,3,3,3,2,3,3,3,2,2,4,3,3,3,3,4,1,2,2,4,4,3,2,2,1,2,2,1,6,2,3,1,1,1,3,17,9,2018,15,45,17,9,2018,17,19,94
"1248","ESS9e03_1",9,3.1,"17.02.2021",36517,"DE",0.99946624,0.84228384,3.037345,2.5583065,0.00012220745,298,5780,20,5,180,5,4,6,3,1,1,3,2,1,4,7,2,1,1,0,1,9,5,1,2,1,2,2,2,1,2,2,66,6,5,7,6,3,2,4,6,2,2,5,3,3,1,2,2,5,6,4,7,6,4,3,2,3,4,2,6,5,2,66,6666,2,66,6666,6,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",1,1,1,1983,1986,1,1987,1,1987,1,2,1988,1990,0,6666,6,2,23,45,67,23,25,27,55,18,20,20,20,45,30,60,75,3,3,3,3,3,6,1,2,6,6,6,6,6,6,6,6,1966,53,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,1,1,1,1,1,3,6,610,6,5,11,20,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2019,1,66666,1,4,2,66666,8,0,40,1,25,84,2,3352,2,1,2,2,1,4,10,2,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,88,8888,8888,0,8888,4,66,3,321,4,0,3,1,3,2,11070,555555,"DE4",1,3,2,2,9,3,6,4,2,2,666666666,66,1500,66,6,0,666666666,666666666,0,2,-4,2,4,3,2,2,2,4,2,2,4,3,4,4,3,4,4,3,2,2,4,4,5,3,4,2,3,2,5,3,3,1,2,3,5,19,2,2019,17,11,19,2,2019,18,56,105
